,id,title,concepts,countries_distinct_count,institutions_distinct_count,grants,keywords,open_access,primary_topic,sustainable_development_goals
4788,https://openalex.org/W4404844045,An mTurquoise2-based glucose biosensor,"Biosensor,Chemistry,Biochemistry",1,2,,,green,Electrochemical sensors and biosensors,Affordable and clean energy
4789,https://openalex.org/W4404856441,Predicting complete concentric collapse at the palatal level during drug-induced sleep endoscopy: an analysis of 1761 cases,"Medicine,Otorhinolaryngology,Neurology,Drug,Endoscopy,Concentric,Anesthesia,Internal medicine,Surgery,Pharmacology,Psychiatry,Geometry,Mathematics",1,3,,,closed,Obstructive Sleep Apnea Research,Good health and well-being
4790,https://openalex.org/W4404862823,”I Am Longing and Afraid to Depend on You”: A Case Report on Breakdowns of Therapeutic Alliance and Interpersonal Cycles in Complex Trauma,"Therapeutic relationship,Alliance,Interpersonal communication,Psychology,Psychotherapist,Interpersonal relationship,Therapeutic approach,Cognition,Clinical psychology,Social psychology,Medicine,Psychiatry,Disease,Pathology,Political science,Law",2,5,,"Therapeutic relationship,Therapeutic approach",gold,Psychotherapy Techniques and Applications,
4791,https://openalex.org/W4404883012,Video-based surgical quality assessment of minimally invasive right hemicolectomy by medical students after specific training,"Medicine,Right hemicolectomy,Invasive surgery,Quality (philosophy),Surgery,General surgery,Internal medicine,Colorectal cancer,Cancer,Philosophy,Epistemology",1,6,,"Right hemicolectomy,Invasive surgery",hybrid,Surgical Simulation and Training,
4792,https://openalex.org/W4404884882,Survival scenarios of patients with localized and metastatic pancreatic adenocarcinoma: A population‐based study,"Medicine,Percentile,Relative survival,Population,Adenocarcinoma,Survival analysis,Overall survival,Internal medicine,Cancer registry,Oncology,Cancer,Surgery,Statistics,Environmental health,Mathematics",1,14,,Relative survival,hybrid,Pancreatic and Hepatic Oncology Research,No poverty
4793,https://openalex.org/W4404893446,Root-cause analysis of mortality after pancreatic resection in a nationwide cohort,"Medicine,Root cause analysis,Cohort,Resection,Internal medicine,General surgery,Surgery,Forensic engineering,Engineering",1,20,KWF Kankerbestrijding,Root Cause Analysis,closed,Pancreatic and Hepatic Oncology Research,Good health and well-being
4794,https://openalex.org/W4404902463,The cyclization of human salivary Histatin 1 via click chemistry for skin wound healing,"Wound healing,Chemistry,Click chemistry,Dermatology,Pharmacology,Medicine,Surgery,Combinatorial chemistry",2,8,"China Postdoctoral Science Foundation,National Key Research and Development Program of China",,gold,Antimicrobial Peptides and Activities,Zero hunger
4795,https://openalex.org/W4404908331,Integrated phenomenology and brain connectivity demonstrate changes in nonlinear processing in jhana advanced meditation,"Meditation,Phenomenology (philosophy),Psychology,Cognitive science,Nonlinear system,Cognitive psychology,Psychotherapist,Psychoanalysis,Philosophy,Epistemology,Physics,Theology,Quantum mechanics",3,5,,,green,Mindfulness and Compassion Interventions,
4796,https://openalex.org/W4404917424,Cerebral hemodynamics and oxygen metabolism in patients with milder and severe forms of sickle cell disease and thalassemia,"Medicine,Thalassemia,Acetazolamide,Pathophysiology,Internal medicine,Hemodynamics,Cerebral blood flow,Anemia,Sickle cell anemia,Disease,Gastroenterology,Cardiology",2,5,,"Acetazolamide,Pathophysiology",gold,Hemoglobinopathies and Related Disorders,Good health and well-being
4797,https://openalex.org/W4404926269,Comparison of ROTEM® Delta and ROTEM® Sigma transfusion algorithm performance in thoracic aortic surgery: a single-centre prospective observational cohort study,"Medicine,Observational study,Prospective cohort study,Cardiothoracic surgery,Surgery,Internal medicine",1,2,Octapharma,Cardiothoracic surgery,hybrid,"Cardiac, Anesthesia and Surgical Outcomes",
4798,https://openalex.org/W4404932333,"Long-term sequelae of SARS-CoV-2 two years following infection: exploring the interplay of biological, psychological, and social factors","Loneliness,Coping (psychology),Social support,Clinical psychology,Psychology,Cohort,Cognition,Disease,Psychological resilience,Medicine,Psychiatry,Psychotherapist,Pathology,Internal medicine",2,6,,,closed,Long-Term Effects of COVID-19,
4799,https://openalex.org/W4404946095,Geodesic Lévy flights and expected stopping time for random searches,"Lévy flight,Geodesic,Mathematics,Brownian motion,Infinitesimal,Generator (circuit theory),Lévy process,Torus,Class (philosophy),Combinatorics,Stopping time,Pure mathematics,Statistical physics,Mathematical analysis,Geometry,Applied mathematics,Random walk,Physics,Computer science,Statistics,Quantum mechanics,Artificial intelligence,Power (physics)",3,7,,Lévy flight,closed,Diffusion and Search Dynamics,Climate action
4800,https://openalex.org/W4404962326,Beta-Cell-Derived Extracellular Vesicles: Mediators of Intercellular Communication in the Islet Microenvironment in Type 1 Diabetes,"Autoimmunity,Islet,Immune system,Crosstalk,Cell biology,Beta cell,Extracellular,Intracellular,Immunology,Cell type,Type 1 diabetes,Biology,Extracellular vesicle,Cell,Microvesicles,Insulin,Diabetes mellitus,Endocrinology,Biochemistry,microRNA,Gene,Physics,Optics",1,4,,"Crosstalk,Cell type,Extracellular vesicles",gold,Extracellular vesicles in disease,Good health and well-being
4801,https://openalex.org/W4404971180,Inappropriate Therapy and Shock Rates Between the Subcutaneous and Transvenous Implantable Cardiac Defibrillator: A Secondary Analysis of the PRAETORIAN Trial,"Medicine,Implantable cardioverter-defibrillator,Internal medicine,Atrial fibrillation,Cardiology,Hazard ratio,Clinical endpoint,Randomized controlled trial,Ventricular fibrillation,Population,Incidence (geometry),Anesthesia,Confidence interval,Physics,Environmental health,Optics",6,45,,Clinical endpoint,closed,Cardiac pacing and defibrillation studies,Good health and well-being
4802,https://openalex.org/W4405011928,A case of Lipoprotein glomerulopathy due to the pathogenic APOE Las Vegas variant c.509C&gt;A: p. (Ala170Asp),"Medicine,Las vegas,Glomerulopathy,Apolipoprotein E,Internal medicine,Pathology,Glomerulonephritis,Disease,Metropolitan area,Kidney",1,4,,"Las vegas,Glomerulopathy,Apolipoprotein E",closed,Lipoproteins and Cardiovascular Health,Zero hunger
4803,https://openalex.org/W4405014297,An Architectural Framework for 6G Network Digital Twins System,Computer science,1,2,,,hybrid,Digital Transformation in Industry,Sustainable cities and communities
4804,https://openalex.org/W4405014443,Lightweight INT on the Tofino programmable switch,"Computer science,INT,Operating system",3,4,,INT,hybrid,Advanced Memory and Neural Computing,Affordable and clean energy
4805,https://openalex.org/W4405030901,Impact of annotation imperfections and auto-curation for deep learning-based organ-at-risk segmentation,"Annotation,Segmentation,Artificial intelligence,Computer science,Data curation,Deep learning,Data science",2,7,"Varian Medical Systems,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,KWF Kankerbestrijding",,closed,Machine Learning and Data Classification,Zero hunger
4806,https://openalex.org/W4405036667,Joint defence as a European public good,"International political economy,International relations,Joint (building),Political science,European integration,Collective security,Public international law,International studies,Development studies,Public health,Foreign policy,International trade,Political economy,Sociology,Law,Economics,European union,International law,Politics,Medicine,Engineering,Architectural engineering,Nursing",2,4,,"Collective security,International studies",closed,"Defense, Military, and Policy Studies",
4807,https://openalex.org/W4405040415,Washout rate of cardiac 123I-meta-iodobenzylguanidine and ischemic stroke outcome,"Medicine,Cardiology,Internal medicine,Washout,Meta-analysis,Outcome (game theory),Stroke (engine),Mechanical engineering,Mathematics,Mathematical economics,Engineering",3,7,"AstraZeneca,AstraZeneca Foundation","Washout,Stroke",closed,Cardiac Imaging and Diagnostics,Good health and well-being
4808,https://openalex.org/W4405042023,The Influence of Postpartum Hemorrhage on the Quality of Life Among Pregnant Hemophilia a and B Carriers: The Pregnancy and Inherited Bleeding Disorders Study (PRIDES),"Medicine,Pregnancy,Obstetrics,Intensive care medicine,Biology,Genetics",1,12,,,closed,Hemophilia Treatment and Research,
4809,https://openalex.org/W4405042798,Combining Rule-Based and Machine Learning Methods for Efficient Information Extraction from Enforcement Decisions,"Computer science,Key (lock),Enforcement,Set (abstract data type),Context (archaeology),Artificial intelligence,Information extraction,Selection (genetic algorithm),Rule-based system,Basis (linear algebra),Data mining,Machine learning,Natural language processing,Mathematics,Computer security,Political science,Paleontology,Geometry,Law,Biology,Programming language",1,2,,"Rule-based system,Basis (linear algebra)",hybrid,Software Engineering Research,"Peace, justice, and strong institutions"
4810,https://openalex.org/W4405050054,Clinical Outcomes over 2 Years of Once-Weekly Efanesoctocog Alfa Treatment in Children with Severe Hemophilia A: Second Interim Analysis from the Phase 3 XTEND-ed Long-Term Extension Study,"Interim,Medicine,Interim analysis,Pediatrics,Term (time),Clinical trial,Internal medicine,History,Physics,Archaeology,Quantum mechanics",10,14,,"Interim,Interim analysis",closed,Hemophilia Treatment and Research,
4811,https://openalex.org/W4405080761,Celebrating 15 years of Psychotraumatology – a future with generative AI?,"Generative grammar,Computer science,Psychology,Artificial intelligence",1,3,,,gold,Resilience and Mental Health,Gender equality
4812,https://openalex.org/W4405107391,Author Correction: Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction,"Addiction,Multivariate statistics,Multivariate analysis,Psychology,Neuroscience,Biology,Medicine,Computer science,Machine learning,Internal medicine",2,26,,,hybrid,"Nutrition, Genetics, and Disease",
4813,https://openalex.org/W4405128211,Innovations in Practice: Brief behavioral parent training for children with impairing <scp>ADHD</scp> characteristics – a pilot study,"Attention deficit hyperactivity disorder,Parent training,Fidelity,Drop out,Psychology,Clinical psychology,Competence (human resources),Dropout (neural networks),Treatment and control groups,Medicine,Intervention (counseling),Psychiatry,Social psychology,Engineering,Pathology,Machine learning,Computer science,Economics,Electrical engineering,Demographic economics",2,5,,"Parent training,Dropout (neural networks),Dropout (neural networks)",closed,Attention Deficit Hyperactivity Disorder,
4814,https://openalex.org/W4405131063,The effect of Virtual Reality therapy on pain and anxiety during wound care in adults: a systematic review,"Anxiety,Wound care,Medicine,Virtual reality,Pain management,Psychotherapist,Psychology,Physical therapy,Intensive care medicine,Psychiatry,Computer science,Artificial intelligence",2,4,,Wound care,closed,Simulation-Based Education in Healthcare,
4815,https://openalex.org/W4405137720,"Risk Perceptions of Misinformation Exposure Across Platforms, Issues, Modalities, and Countries: A Comparative Study Across the Global North and South","Misinformation,Disinformation,Eurobarometer,Risk perception,Cynicism,Vulnerability (computing),Modalities,Political science,Psychology,Politics,Perception,Social psychology,Sociology,Business,Social media,Computer security,Computer science,European union,Social science,Neuroscience,Law,Economic policy",1,2,,"Misinformation,Disinformation,Eurobarometer,Risk Perception,Cynicism,Vulnerability,Modalities",closed,Misinformation and Its Impacts,
4816,https://openalex.org/W4405137773,Elite Cooperation and Affective Polarization: Evidence From German Coalitions,"Polarization (electrochemistry),German,Politics,Elite,Ideology,Political economy,Political science,Survey data collection,Economics,Law,Geography,Chemistry,Statistics,Mathematics,Archaeology,Physical chemistry",2,2,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,"Elite,Survey data collection",closed,Electoral Systems and Political Participation,
